Ocean waves are observed to travel along the water surface during a developing storm. A Coast Guard weather station observes that there is a vertical distance from high point to low point of 4.6 meters and a horizontal distance of 8.6 meters between adjacent crests. The waves splash into the station once every 6.2 seconds. Determine the frequency and the speed of these waves.,3
"Upton Chuck is riding the Giant Drop at Great America. If Upton free falls for 2.60 seconds, what will be his final velocity and how far will he fall?",3
With what speed in miles/hr (1 m/s = 2.23 mi/hr) must an object be thrown to reach a height of 91.5 m (equivalent to one football field)? Assume negligible air resistance.,3
"A bullet leaves a rifle with a muzzle velocity of 521 m/s. While accelerating through the barrel of the rifle, the bullet moves a distance of 0.840 m. Determine the acceleration of the bullet (assume a uniform acceleration).",3
 A pendulum is observed to complete 23 full cycles in 58 seconds. Determine the period and the frequency of the pendulum.,3
A baseball is popped straight up into the air and has a hang-time of 6.25 s. Determine the height to which the ball rises before it reaches its peak. (Hint: the time to rise to the peak is one-half the total hang-time.),3
"A bicycle travels 3.2 km due east in 0.1 h, the 3.2 km at 15.0 degrees east of north in 0.21 h, and finally another 3.2km due east in 0.1 h to reach its destination. The time lost in turning is negligible. What is the average velocity for the entire trip?",3
A bike accelerates uniformly from rest to a speed of 7.10 m/s over a distance of 35.4 m. Determine the acceleration of the bike.,3
A bullet is moving at a speed of 367 m/s when it embeds into a lump of moist clay. The bullet penetrates for a distance of 0.0621 m. Determine the acceleration of the bullet while moving into the clay. (Assume a uniform acceleration.),3
"A ferries wheel with radius 20 m which rotates counterclockwise, is just starting up. At a given moment, a passenger on the rim of the wheel and passing through the lowest point of his circular motion is moving at 3.00m/s and in gaining speed at a rate of  .Find the magnitude of the passenger's acceleration at the instant.",3
A kangaroo is capable of jumping to a height of 2.62 m. Determine the takeoff speed of the kangaroo.,3
A motor scooter travels east at a speed of 13 m/s. The driver then reverses direction and heads west at 17 m/s.  What was the change in velocity of the scooter?,3
A pair of trapeze performers at the circus is swinging from ropes attached to a large elevated platform. Suppose that the performers can be treated as a simple pendulum with a length of 16 m. Determine the period for one complete back and forth cycle.,3
A plane has a takeoff speed of 88.3 m/s and requires 1365 m to reach that speed. Determine the acceleration of the plane and the time required to reach this speed.,3
A race car accelerates uniformly from 18.5 m/s to 46.1 m/s in 2.47 seconds. Determine the acceleration of the car and the distance traveled.,3
A stone is dropped into a deep well and is heard to hit the water 3.41 s after being dropped. Determine the depth of the well.,3
A swimmer dived off a cliff with a running horizontal leap. What must his minimum speed be just as he leaves the top of the cliff so that he will miss the ledge at the bottom which is 2 m wide and 9 m below the top of the cliff?,3
"According to Wikipedia (and as of this writing), Tim Ahlstrom of Oconomowoc, WI holds the record for hand clapping. He is reported to have clapped his hands 793 times in 60.0 seconds.What is the frequency and what is the period of Mr. Ahlstrom's hand clapping during this 60.0-second period?",3
"A 9230-kg truck collides head on with a 1250-kg parked car. The vehicles entangle together and slide a linear distance of 10.6 meters before coming to rest. Assuming a uniform coefficient of friction of 0.820 between the road surface and the vehicles, determine the pre-collision speed of the truck.",4
"A classic physics demonstration involves firing a bullet into a block of wood suspended by strings from the ceiling. The height to which the wood rises below its lowest position is mathematically related to the pre-collision speed of the bullet. If a 9.7-gram bullet is fired into the center of a 1.1-kg block of wood and it rises upward a distance of 33 cm, then what was the pre-collision speed of the bullet?",4
"A toy car “1” of mass 0.30 kg moves along a frictionless surface with a velocity of 0.20 m/s. It collides with another toy car “2”, with a mass of 0.40 kg and a speed of 0.10 m/s in the same direction. After the collision, toy car “1” continues to move in the same direction with a velocity of 0.15 m/s. Calculate the speed of toy car “2” after the collision.",4
"Ball A, with a mass of 2 kg, moves with a velocity 5 m/s. It collides with a stationary ball B, with a mass of 4 kg. After the collision, ball A moves in a direction 60.0 degrees to the left of its original direction, while ball B moves in a direction 50.0 degrees to the right of ballA's original direction. Calculate the velocities of each ball after the collision.",4
"In a physics lab, a 0.500-kg cart moving at 36.4 cm/s collides inelastically with a second cart which is initially at rest. The two carts move together with a speed of 21.8 cm/s after the collision. Determine the mass of the second cart.",4
"Object A of mass m1 is moving at a velocity v1 to the right. It collides and sticks to object B of mass m2 moving in the same direction as object A with a velocity v2. After collision, the two objects have a velocity equal to (1/2)(v1 + v2). What is the relationship between m1 and m2?",4
"A 2-Kilogram object slides, on a smooth surface, towards the north at a velocity of 5 meters per second. The object hits a fixed pole and is deflected from north to east by an angle of 60° and has a velocity of 5 meters per second. The change in the magnitude of the northward component of the moment of the object is",4
An object of mass 4 Kg is moving towards the east at a velocity of 6 meters per second. It collides and sticks to a 6-Kg object moving with a velocity of 5 meters per second in the same direction. How much kinetic energy was lost in the collision?,4
"Two objects A and B of masses 1 and 3 Kg are held by a compressed massless spring and are at rest. When the spring is released, object A moves to the left with a velocity of 9 m/s. What is the velocity (magnitude and direction) of object B?",4
An object A of mass m1 is moving at a speed v1 in a straight line to the right. Another object B of mass m2 is moving to the left in the same path as object A but in the opposite direction. What would be the speed of object B be so that when the two objects collide they stick to each other and stop?,4
"Two objects slide over a frictionless horizontal surface. The first object, mass  m_1=5 kg, is propelled with speed  v_i1 = 4.5 m/s toward the second object, mass m_2 =2.5 kg, which is initially at rest. After the collision, both objects have velocities which are directed  theta = 30 on either side of the original line of motion of the first object. What are the final speeds of the two objects? Is the collision elastic or inelastic?",4
"In a physics lab, the pitching speed of a student is determined by throwing a baseball into a box and observing the box's motion after the catch. A measurement of the the distance the box slides across a rough surface of known coefficient of friction will allow one to determine the pre-impact speed of the pitched ball. If a 0.256-kg ball hits a 3.46-kg box and the ball and box slide a distance of 2.89 meters across a surface with a coefficient of friction of 0.419, then what is the pre-impact speed of the pitched ball?",4
How long does it take a 2000-Kg car to stop from a velocity of 35 m/s if a braking force of 4000 Newtons is used?,4
"Two children are playing with a large snowball while on ice skates on a frozen pond. The 33-kg child tosses the 5.0-kg snowball, imparting a horizontal speed of 5.0 m/s to it. The 33-kg child is 4.0 meters from a 28-kg child and 8.0 meters from the edge of the pond (located behind him). Assuming negligible friction, how much time elapses between when the 28-kg child gets hit by the snowball and when the 33-kg child reaches the edge of the pond?",4
Two ice skaters collide on the ice. A 39.6-kg skater moving South at 6.21 m/s collides with a 52.1-kg skater moving East at 4.33 m/s. The two skaters entangle and move together across the ice. Determine the magnitude and direction of their post-collision velocity.,4
A 3.0-kg object is moving forward with a speed of 6.0 m/s. The object then encounters a force of 2.5 N for 8.0 seconds in the direction of its motion. The object then collides head-on with a wall and heads in the opposite direction with a speed of 5.0 m/s. Determine the impulse delivered by the wall to the object.,4
"A 0.530-kg basketball hits a wall head-on with a forward speed of 18.0 m/s. It rebounds with a speed of 13.5 m/s. The contact time is 0.100 seconds. (a) determine the impulse with the wall, (b) determine the force of the wall on the ball.",4
"A bullet of mass m=12 g strikes a stationary wooden block of mass  M=5.2 kg standing on a frictionless surface. The block, with the bullet embedded in it, acquires a velocity of  v=1.7 m/s. What was the velocity of the bullet before it struck the block? What fraction of the bullet's initial kinetic energy is lost (i.e., dissipated) due to the collision with the block?",4
"A 1.72-kg block of soft wood is suspended by two strings from the ceiling. The wood is free to rotate in pendulum-like fashion when a force is exerted upon it. A 8.50-g bullet is fired into the wood. The bullet enters the wood at 431 m/s and exits the opposite side shortly thereafter. If the wood rises to a height of 13.8 cm, then what is the exit speed of the bullet?",4
"A 2.0-kg box is attached by a string to a 5.0-kg box. A compressed spring is placed between them. The two boxes are initially at rest on a friction-free track. The string is cut and the spring applies an impulse to both boxes, setting them in motion. The 2.0-kg box is propelled backwards and moves 1.2 meters to the end of the track in 0.50 seconds. Determine the time it takes the 5.0-kg box to move 0.90 meters to the opposite end of the track.",4
"A 72-kg skydiver is falling from 10000 feet. At an instant during the fall, the skydiver encounters an air resistance force of 540 Newtons. Determine the acceleration of the skydiver at this instant",5
A 921-kg sports car is moving rightward with a speed of 29.0 m/s. The driver suddenly slams on the brakes and the car skids to a stop over the course of 3.20 seconds with the wheels locked. Determine the average resistive force acting upon the car.,5
Determine the applied force required to accelerate a 3.25-kg object rightward with a constant acceleration of 1.20 m/s/s if the force of friction opposing the motion is 18.2 N. (Neglect air resistance.),5
"A 4.44-kg bucket suspended by a rope is accelerated upwards from an initial rest position. If the tension in the rope is a constant value of 83.1 Newtons, then determine the speed (in m/s) of the bucket after 1.59 seconds.",5
A 5.20-N force is applied to a 1.05-kg object to accelerate it rightwards. The object encounters 3.29-N of friction. Determine the acceleration of the object. (Neglect air resistance.) ,5
A 0.250-kg rightward moving air track glider decreases its speed from 0.872 m/s to 0.798 m/s over the length of a 1.71-m long air track. Determine the average resistive force acting upon the air track glider.,5
A 22.6-N horizontal force is applied to a 0.0710-kg hockey puck to accelerate it across the ice from an initial rest position. Ignore friction and determine the final speed (in m/s) of the puck after being pushed for a time of .0721 seconds.,5
Calculate the critical angle for the crown glass-air boundary. Given Crown_glass=1.52 and air=1.0003,6
The frequency of yellow light is 5.11 * 10 ^14 Hz . Find the wavelength of yellow light. The speed of light is 3 * 10^ 8 m/s.,6
A focal point is located 20.0 cm from a convex mirror. An object is placed 12 cm from the mirror. Determine the image distance.,6
A 2.80-cm diameter coin is placed a distance of 25.0 cm from a convex mirror that has a focal length of -12.0 cm. Determine the image distance and the diameter of the image.,6
A cannon is fired with muzzle velocity of 150 m/s at an angle of elevation = 45°. Gravity = 9.8 m/s2.What is the maximum height the projectile reaches?,7
A cannon is fired with muzzle velocity of 150 m/s at an angle of elevation = 45°. Gravity = 9.8 m/s2.How far away did the projectile land? (Range),7
"John kicks the ball and ball does projectile motion with an angle of 53º to horizontal. Its initial velocity is 10 m/s, find the maximum height it can reach, horizontal displacement and total time required for this motion. (sin53º=0, 8 and cos53º=0, 6)",7
"For motion path of cannonball. Find the maximum height it can reach, horizontal distance it covers and total time from the given information. (The angle between cannonball and horizontal is 53º and sin53º=0, 8 and cos53º=0, 6, velocity is 25 m/s , height is 60 m)",7
A rock is thrown with an initial vertical velocity component of 30 m/s and an initial horizontal velocity component of 40 m/s.What will these velocity components be one second after the rock reaches the top of its path?,7
"A daredevil tries to jump a canyon of width 10 m. To do so, he drives his motorcycle up an incline sloped at an angle of 15 degrees. What minimum speed is necessary to clear the canyon?",7
"A disgruntled physics student, frustrated with finals, releases his tensions by bombarding the adjacent building, 18.3 m away, with water balloons. He fires one at 38? from the horizontal with an initial speed of 27.2 m/s.The acceleration of gravity is 9.8 m/s2.For how long is the balloon in the air?",7
"A golf ball is hit at ground level. The ball is observed to reach its maximum height above ground level 2.4 s after being hit. 0.89 s after reaching this maximum height, the ball is observed to barely clear a fence that is 928 ft from where it was hit.The acceleration of gravity is 32 ft/s2.How high is the fence?",7
"A shell is fired from the ground with an initial speed of 1.70 × 103 m/s (approximately five times the speed of sound) at an initial angle of 51.0? to the horizontal. The acceleration of gravity is 9.81 m/s2.Neglecting air resistance, find the shell’s horizontal range.",7
"Cupid wishes to shoot an arrow through the open window of a tall building. The window is 32.8 meters above the ground and Cupid stands 63.6 meters from the base of the building. If Cupid aims the arrow at an angle of 51.5 degrees above the horizontal, with what minimum speed must he fire the arrow in order for it to enter the window?",7
"A rock is thrown with an initial vertical velocity component of 30 m/s and an initial horizontal velocity component of 40 m/s.Assuming the launch and landing heights are the same, how far will the rock land from where it was thrown?",7
If a projectile is launched horizontally with a speed of 12.0 m/s from the top of a 24.6-meter high building. Determine the horizontal displacement of the projectile.,7
"A rock is thrown with an initial vertical velocity component of 30 m/s and an initial horizontal velocity component of 40 m/s.Assuming the launch and landing heights are the same, how long will the rock be in the air?",7
Two physics students stand on the top of their 3.29-meter second-story deck and launch a water balloon from a homemade winger. The balloon is launched upward at a speed of 45.2 m/s and an angle of 39.1 degrees. The balloon lands in a retention pond whose surface is 2.92 meters below grade. Determine the horizontal distance from launch location to landing location.,7
"Alice throws the ball to the +X direction with an initial velocity 10m/s. Time elapsed during the motion is 5s, calculate the height that object is thrown and Vy component of the velocity after it hits the ground. ",7
"You add 50 g of ice at –5? C to 200 g of water at 25? C. What is the final temperature of the mixture, assuming that no heat is lost to the outside?",8
How long would it take to melt the ice in the previous problem if the rod were 0.6 m of Cu and 0.6 m of iron? ,8
"A monatomic ideal gas (1 mole) undergoes this cycle: starting from 1 atm, 0? C, it contracts adiabatically to P = 2 atm, then it expands isothermally, then it contracts isobarically. (a) Sketch the cycle, indicating P, V, and T, for all points. (b) What is the efficiency of this cycle? (c) What is ?S for each leg of the cycle?",8
One day the relative humidity is 90% and the temperature is 25 degrees Celsius. How many grams of water will condense out of each cubic meter of air if the temperature drops to 15 degrees Celsius? How many energy does the condensation from each cubic meter release?,8
The temperature of a body is increased from -173 C to 357 C. What is the ratio of energies emitted by the body per second in these two cases?,8
The tungsten filament of a certain 100W light bulb radiates 2W of light (the other 98 W of energy is carried away by convection and conduction). The filament has a surface area of 0.25 mm2 and an emissivity of 0.95. How hot is the filament?,8
An ice cube having a mass of 50 grams and an initial temperature of -10 degreesCelsius is placed in 400 grams of 40 degrees Celsius water. What is the final temperature of the mixture if the effects of the container can be neglected?,8
"At high noon, the Sun delivers about 1000 W/m2 of radiant energy (or perhaps a bit less, in Wisconsin!). Suppose this strikes a blacktop which is insulated from the ground below. (Or equivalently, suppose the dirt below the blacktop has a very low thermal conductivity.) Ignoring conduction and convection, what temperature would you predict the blacktop to reach?",8
"A textbook gives the coefficient of volume expansion for air as 3.67 ? 10-3 near room temperature. Use the ideal gas law to obtain a theoretical value for this number, and compare.",8
"An engine using a polyatomic (atoms not in a row) ideal gas is driven by this cycle: from A to B, the pressure increase to 3 times its original pressure while keeping V constant; from B to C, it expands adiabatically until it reaches 4 times the original volume; from C to D, the pressure drops at constant V; from D to A it contracts adiabatically. (a) Sketch the cycle, indicating P, V, and T, for all points. (b) What is the efficiency of this cycle? (c) What’s the maximum efficiency possible between the high and low temperatures. (Leave all answers in terms of the original P, V, and T.)",8
"You have 2 gas tanks connected to each other by a valve. Tank A is twice the size of tank B. They are both initially at 20? C. (a) If tank A starts at 104 Pa and tank B starts at 105 Pa, what is the final temperature and pressure of each tank when the valve is opened? (You may assume the ideal gas law, and that no heat is added nor work done.)",8
A rapidly spinning paddle wheel raises the temperature of 200mL of water from 21 degrees Celsius to 25 degrees. How much a) work is done and b) heat is transferred in this process?,8
"A refrigerator with C.O.P. = 4.7, extracts heat from the inside at a rate of 250 J per cycle. (a) How much work per cycle is required to operate the refrigerator? (b) How much heat per cycle is discharged into the room?   ",8
"A dead-weight piston is set up with an ideal gas inside the chamber. The piston is made out of 50 cm thick copper. (Recall that there is atmospheric air above the piston pushing down on it.) If the system is in equilibrium with T = 1500K and contains 10 moles of gas, determine the volume of the gas.",8
"A grandfather clock’s pendulum is made from steel, and calibrated at 5? C such that one period is 1 second. How much time does it lose in a day, if the temperature increases to 35? C? (Recall that   is the equation for the period of a pendulum.)",8
"A dart of mass m = 0.100 kg is pressed against a spring of a toy dart gun. The spring has a spring constant k = 250 N/m, and it is compressed by a distance of xi = 0.06m. If the dart detaches from the spring once the spring reaches it's equilibrium position, xf =0, what is the speed of the dart?",9
A ball of mass 2.00-kg is dropped from a height of 1.5 m (from the ground) onto a massless spring (the spring has an equilibrium length of 0.50 m). The ball compresses the spring by an amount of 0.20 m by the time it comes to a stop. Calculate the spring constant of the spring.,9
A ball is thrown vertically with a velocity of 25 m/s. How high does it go? What is its velocity when it reaches a height of 25 m?,9
A car of mass 1000 kg travelling at 30m/s has its speed reduced to 10m/s by a constant breaking force over a distance of 75m.The breaking force,9
"A 21.3-kg child positions himself on an inner-tube which is suspended by a 7.28-m long rope attached to a strong tree limb. The child and tube is drawn back until it makes a 17.4-degree angle with the vertical. The child is released and allowed to swing to and from. Assuming negligible friction, determine the child's speed at his lowest point in the trajectory.",9
A 62.9-kg downhill skier is moving with a speed of 12.9 m/s as he starts his descent from a level plateau at 123-m height to the ground below. The slope has an angle of 14.1 degrees and a coefficient of friction of 0.121. The skier coasts the entire descent without using his poles; upon reaching the bottom he continues to coast to a stop; the coefficient of friction along the level surface is 0.623. How far will he coast along the level area at the bottom of the slope?,9
A ball is dropped from a height of 10 m. What is its velocity when it hits the ground?,9
"A sled of mass m is given a kick on a frozen pond, imparting to it an initial speed vi = 2.0 m/s. The coefficient of kinetic friction between the ice and the sled is mk=0.10. Use energy considerations to find the distance the sled moves before stopping.",9
"Box having mass 3kg thrown with an initial velocity 10 m/s on an inclined plane of angle 30 degrees. If the box passes from the point B with 4m/s velocity, find the work done by friction force.",9
A ball with enough speed can complete a vertical loop. With what speed must the ball enter the loop to complete a 2 m loop? (Keep in mind that the velocity of the ball is not constant throughout the loop).,9
An elevator must lift 1000 kg a distance of 100 m at a velocity of 4 m/s. What is the average power the elevator exerts during this trip?,9
A car of mass 1000 kg travelling at 30m/s has its speed reduced to 10m/s by a constant breaking force over a distance of 75m.The cars initial kinetic energy,9
A baseball player catches a 163-gram baseball which is moving horizontally at a speed of 39.8 m/s. Determine the force which she must apply to the baseball if her mitt recoils a horizontal distance of 25.1 cm.,9
A cat stuck up a tree and has 500 J gravitational potential energy. It then falls. Find the kinetic energy of the cat just before it is caught by the owner. Find the kinetic energy of the cat after it is caught by the owner. Find the wasted energy (after cat is caught by the owner).,9
,
,
,
